gene_id	gene_name	seqname	start	end	strand	gene_type	gene_status	havana_gene	full_length	exon_length	exon_num
ENSG00000139163.14	ETNK1	chr12	22625075	22690665	+	protein_coding	KNOWN	OTTHUMG00000169008.4	65591	8191	28
ENSG00000274885.1	RP11-268P4.6	chr12	22638464	22638943	+	sense_intronic	NOVEL	OTTHUMG00000187116.1	480	480	1
ENSG00000256995.5	RP11-114G22.1	chr12	22699859	23174125	+	lincRNA	NOVEL	OTTHUMG00000169009.6	474267	5441	51
ENSG00000241451.2	RPS27P22	chr12	22722229	22722469	+	processed_pseudogene	KNOWN	OTTHUMG00000157506.2	241	241	1
ENSG00000256923.1	RP11-449P1.1	chr12	22742582	22743091	+	lincRNA	NOVEL	OTTHUMG00000169010.1	510	424	2
ENSG00000256321.4	RP11-153K16.1	chr12	23099368	23191587	+	lincRNA	NOVEL	OTTHUMG00000169025.2	92220	1743	11
ENSG00000256353.1	RP11-686N4.1	chr12	23108458	23108493	-	processed_pseudogene	KNOWN	OTTHUMG00000169040.1	36	36	1
ENSG00000115934.11	RP11-153K16.2	chr12	23181334	23251499	-	lincRNA	NOVEL	OTTHUMG00000169041.1	70166	1329	2
ENSG00000134532.14	SOX5	chr12	23529500	23951032	-	protein_coding	KNOWN	OTTHUMG00000169026.4	421533	8885	138
ENSG00000256473.1	RP11-437F6.1	chr12	23637973	23638487	+	antisense	NOVEL	OTTHUMG00000169027.1	515	401	2
ENSG00000188340.1	OR6N2	chr1	158776682	158777635	-	protein_coding	KNOWN	OTTHUMG00000022775.1	954	954	1
ENSG00000216192.1	MIR920	chr12	24212421	24212495	+	miRNA	KNOWN	NA	75	75	1
ENSG00000255864.4	RP11-444D3.1	chr12	24213256	24562590	-	lincRNA	NOVEL	OTTHUMG00000169057.3	349335	1693	24
ENSG00000256120.1	RP11-778H2.1	chr12	24223271	24237965	+	lincRNA	NOVEL	OTTHUMG00000169058.1	14695	710	7
ENSG00000197503.4	LINC00477	chr12	24566964	24584168	-	lincRNA	NOVEL	OTTHUMG00000159485.1	17205	1710	4
ENSG00000256852.1	KNOP1P1	chr12	24583561	24584549	+	processed_pseudogene	KNOWN	OTTHUMG00000169059.2	989	989	1
ENSG00000244662.1	RP11-615I16.1	chr12	24642687	24643166	+	processed_pseudogene	KNOWN	OTTHUMG00000157509.1	480	480	1
ENSG00000255745.1	RP11-625L16.1	chr12	24704565	24774213	+	lincRNA	NOVEL	OTTHUMG00000169029.1	69649	670	5
ENSG00000240481.3	RN7SL38P	chr12	24706788	24707083	+	misc_RNA	KNOWN	NA	296	296	1
ENSG00000060982.13	BCAT1	chr12	24810022	24949459	-	protein_coding	KNOWN	OTTHUMG00000169053.3	139438	11775	75
ENSG00000256482.1	RP11-625L16.3	chr12	24830421	24836558	+	antisense	NOVEL	OTTHUMG00000169054.1	6138	451	2
ENSG00000229724.1	OR2AQ1P	chr1	158796014	158796213	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000022769.1	200	200	1
ENSG00000278969.1	RP11-662I13.3	chr12	24902309	24904681	+	TEC	KNOWN	OTTHUMG00000187475.1	2373	2373	1
ENSG00000255921.1	RP11-662I13.2	chr12	24949163	24960158	+	antisense	NOVEL	OTTHUMG00000169055.1	10996	728	4
ENSG00000213736.2	RP11-662I13.1	chr12	24967127	24967504	-	processed_pseudogene	KNOWN	OTTHUMG00000169030.1	378	378	1
ENSG00000226397.6	C12orf77	chr12	24993424	24997519	-	lincRNA	KNOWN	OTTHUMG00000170185.2	4096	2474	10
ENSG00000258879.1	RP11-713N11.5	chr12	25011415	25020893	+	lincRNA	NOVEL	OTTHUMG00000170830.1	9479	559	5
ENSG00000118308.13	LRMP	chr12	25021002	25108334	+	protein_coding	KNOWN	OTTHUMG00000170192.14	87333	5159	219
ENSG00000258546.1	CENPUP2	chr12	25092715	25093900	-	processed_pseudogene	KNOWN	OTTHUMG00000170823.1	1186	1186	1
ENSG00000258449.1	RP11-713N11.4	chr12	25096868	25100980	-	antisense	NOVEL	OTTHUMG00000170824.1	4113	490	3
ENSG00000276842.1	RP11-713N11.6	chr12	25103124	25103869	-	antisense	NOVEL	OTTHUMG00000187127.1	746	746	1
ENSG00000118307.17	CASC1	chr12	25108420	25195162	-	protein_coding	KNOWN	OTTHUMG00000150195.6	86743	2952	141
ENSG00000180409.3	OR10AA1P	chr1	158808399	158809335	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000022779.1	937	937	1
ENSG00000205707.9	LYRM5	chr12	25195216	25209645	+	protein_coding	KNOWN	OTTHUMG00000171190.4	14430	2466	34
ENSG00000133703.10	KRAS	chr12	25204789	25250936	-	protein_coding	KNOWN	OTTHUMG00000171193.2	46148	7302	17
ENSG00000274987.1	RP11-295I5.3	chr12	25210652	25211233	+	antisense	NOVEL	OTTHUMG00000187134.1	582	582	1
ENSG00000275197.1	RP11-295I5.4	chr12	25225103	25225665	+	antisense	NOVEL	OTTHUMG00000187135.1	563	563	1
ENSG00000278743.1	RP11-707G18.1	chr12	25385670	25386241	-	lincRNA	NOVEL	OTTHUMG00000187136.1	572	572	1
ENSG00000201439.1	RNU4-67P	chr12	25404288	25404428	-	snRNA	KNOWN	NA	141	141	1
ENSG00000241846.1	RP11-318G8.1	chr12	25409293	25409445	-	processed_pseudogene	KNOWN	OTTHUMG00000157510.1	153	153	1
ENSG00000152936.9	LMNTD1	chr12	25409307	25648579	-	protein_coding	KNOWN	OTTHUMG00000169052.2	239273	3083	72
ENSG00000279173.1	RP11-318G8.4	chr12	25423600	25424942	+	TEC	KNOWN	OTTHUMG00000169110.1	1343	1343	1
ENSG00000256079.1	RP11-318G8.2	chr12	25435581	25436238	-	processed_pseudogene	KNOWN	OTTHUMG00000169103.1	658	658	1
ENSG00000163563.7	MNDA	chr1	158831317	158849506	+	protein_coding	KNOWN	OTTHUMG00000022776.1	18190	2059	12
ENSG00000255988.1	TUBB4BP1	chr12	25440875	25441052	-	processed_pseudogene	KNOWN	OTTHUMG00000169104.1	178	178	1
ENSG00000257009.1	RP11-685B13.2	chr12	25585994	25592928	-	sense_intronic	NOVEL	OTTHUMG00000169105.1	6935	553	4
ENSG00000222950.1	RN7SKP262	chr12	25779287	25779569	-	misc_RNA	KNOWN	NA	283	283	1
ENSG00000256686.1	RP11-443N24.2	chr12	25782706	25814171	-	lincRNA	NOVEL	OTTHUMG00000169123.1	31466	772	3
ENSG00000255725.2	TDGP1	chr12	25803298	25804526	+	processed_pseudogene	KNOWN	OTTHUMG00000169086.1	1229	1229	1
ENSG00000256440.1	RP11-443N24.3	chr12	25831416	25834182	-	lincRNA	NOVEL	OTTHUMG00000169124.1	2767	373	2
ENSG00000256256.1	RP11-443N24.4	chr12	25882955	25885855	-	lincRNA	NOVEL	OTTHUMG00000169125.1	2901	486	2
ENSG00000246695.6	RASSF8-AS1	chr12	25939329	25959765	-	antisense	NOVEL	OTTHUMG00000169126.2	20437	3981	40
ENSG00000123094.14	RASSF8	chr12	25959029	26079892	+	protein_coding	KNOWN	OTTHUMG00000169087.4	120864	7619	62
ENSG00000123095.5	BHLHE41	chr12	26120026	26125127	-	protein_coding	KNOWN	OTTHUMG00000169174.1	5102	3948	10
ENSG00000229849.1	RP11-393K10.1	chr1	158878746	158883500	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000022771.2	4755	723	4
ENSG00000123096.10	SSPN	chr12	26121991	26299290	+	protein_coding	KNOWN	OTTHUMG00000169167.3	177300	6821	25
ENSG00000256894.1	RP11-283G6.3	chr12	26125155	26126617	-	antisense	NOVEL	OTTHUMG00000169175.1	1463	826	6
ENSG00000256234.1	RP11-283G6.4	chr12	26211164	26335856	-	antisense	NOVEL	OTTHUMG00000169176.1	124693	699	4
ENSG00000255750.4	RP11-283G6.5	chr12	26230819	26319720	-	antisense	NOVEL	OTTHUMG00000169177.1	88902	1128	9
ENSG00000278095.1	RP11-283G6.6	chr12	26273329	26273900	-	antisense	NOVEL	OTTHUMG00000187149.1	572	572	1
ENSG00000255858.1	RP11-612B6.1	chr12	26315715	26317813	+	lincRNA	NOVEL	OTTHUMG00000169178.1	2099	475	2
ENSG00000255968.1	RP11-513G19.1	chr12	26318953	26421462	+	antisense	NOVEL	OTTHUMG00000169179.1	102510	775	6
ENSG00000256185.1	RP11-612B6.2	chr12	26335864	26336950	-	3prime_overlapping_ncrna	NOVEL	OTTHUMG00000169180.1	1087	172	2
ENSG00000123104.10	ITPR2	chr12	26336515	26833198	-	protein_coding	KNOWN	OTTHUMG00000169181.4	496684	12750	105
ENSG00000212549.1	RNA5SP354	chr12	26373598	26373733	-	rRNA	KNOWN	NA	136	136	1
ENSG00000163564.13	PYHIN1	chr1	158930796	158977054	+	protein_coding	KNOWN	OTTHUMG00000037109.1	46259	3479	47
ENSG00000234428.2	RP11-666F17.1	chr12	26623369	26649479	+	antisense	NOVEL	OTTHUMG00000169229.1	26111	876	3
ENSG00000256640.1	RP11-666F17.2	chr12	26800843	26801302	+	processed_pseudogene	KNOWN	OTTHUMG00000169230.1	460	460	1
ENSG00000064102.13	ASUN	chr12	26905181	26938326	-	protein_coding	KNOWN	OTTHUMG00000169193.4	33146	3345	55
ENSG00000111790.12	FGFR1OP2	chr12	26938383	26966650	+	protein_coding	KNOWN	OTTHUMG00000169231.1	28268	5971	28
ENSG00000247903.1	RP11-421F16.3	chr12	26971586	26979582	+	antisense	NOVEL	OTTHUMG00000169268.1	7997	2549	2
ENSG00000064115.9	TM7SF3	chr12	26973195	27014434	-	protein_coding	KNOWN	OTTHUMG00000169243.7	41240	3888	91
ENSG00000280746.1	AC024896.1	chr12	26985934	26985985	-	miRNA	NOVEL	NA	52	52	1
ENSG00000152944.7	MED21	chr12	27022546	27066343	+	protein_coding	KNOWN	OTTHUMG00000169276.3	43798	3224	27
ENSG00000275764.1	RP11-582E3.6	chr12	27037100	27038960	+	lincRNA	NOVEL	OTTHUMG00000187154.2	1861	1861	1
ENSG00000214700.5	C12orf71	chr12	27081058	27082514	-	protein_coding	KNOWN	OTTHUMG00000169274.1	1457	957	2
ENSG00000163565.17	IFI16	chr1	158999968	159055155	+	protein_coding	KNOWN	OTTHUMG00000037108.4	55188	5294	110
ENSG00000271418.1	RP11-582E3.5	chr12	27093923	27094223	-	processed_pseudogene	KNOWN	OTTHUMG00000184732.1	301	301	1
ENSG00000256226.1	RP11-582E3.2	chr12	27105151	27161393	-	lincRNA	NOVEL	OTTHUMG00000169275.1	56243	615	4
ENSG00000256625.1	RP11-582E3.4	chr12	27121910	27147664	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000169283.1	25755	983	8
ENSG00000211455.6	STK38L	chr12	27243968	27325959	+	protein_coding	KNOWN	OTTHUMG00000169284.1	81992	6921	76
ENSG00000029153.13	ARNTL2	chr12	27332854	27425289	+	protein_coding	KNOWN	OTTHUMG00000169257.2	92436	6983	126
ENSG00000245311.2	ARNTL2-AS1	chr12	27389789	27446625	-	antisense	NOVEL	OTTHUMG00000169258.1	56837	804	4
ENSG00000165935.8	SMCO2	chr12	27466810	27502185	+	protein_coding	KNOWN	OTTHUMG00000169205.1	35376	1978	33
ENSG00000257037.1	RARSP1	chr12	27496937	27498589	+	processed_pseudogene	KNOWN	OTTHUMG00000169206.1	1653	1418	2
ENSG00000110841.12	PPFIBP1	chr12	27523431	27695564	+	protein_coding	KNOWN	OTTHUMG00000169207.2	172134	11690	197
ENSG00000248100.2	RP11-709A23.1	chr12	27547050	27552773	-	lincRNA	NOVEL	OTTHUMG00000169208.1	5724	2639	2
ENSG00000265589.2	AL359753.1	chr1	159059237	159059326	+	miRNA	NOVEL	NA	90	90	1
ENSG00000256056.1	RP11-709A23.2	chr12	27592461	27594039	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000169209.1	1579	928	2
ENSG00000256557.1	RP11-1060J15.3	chr12	27608733	27609046	-	processed_pseudogene	KNOWN	OTTHUMG00000169210.1	314	314	1
ENSG00000256377.4	RP11-1060J15.4	chr12	27696388	27710770	-	antisense	NOVEL	OTTHUMG00000169211.1	14383	1519	10
ENSG00000174236.3	REP15	chr12	27696519	27697596	+	protein_coding	KNOWN	OTTHUMG00000169212.1	1078	1078	1
ENSG00000276261.1	RP11-1060J15.9	chr12	27700066	27700574	+	antisense	NOVEL	OTTHUMG00000187164.1	509	509	1
ENSG00000230519.2	RP11-1060J15.5	chr12	27702338	27702906	+	processed_pseudogene	KNOWN	OTTHUMG00000169213.1	569	569	1
ENSG00000256504.2	RP11-1060J15.7	chr12	27704568	27708365	+	lincRNA	NOVEL	OTTHUMG00000169214.2	3798	429	2
ENSG00000061794.11	MRPS35	chr12	27710773	27756295	+	protein_coding	KNOWN	OTTHUMG00000169215.1	45523	1979	30
ENSG00000252585.1	Y_RNA	chr12	27752874	27752986	+	misc_RNA	NOVEL	NA	113	113	1
ENSG00000205693.3	MANSC4	chr12	27762738	27771276	-	protein_coding	KNOWN	OTTHUMG00000169216.2	8539	1023	3
ENSG00000163568.12	AIM2	chr1	159062484	159147096	-	protein_coding	KNOWN	OTTHUMG00000037183.3	84613	2009	28
ENSG00000256747.1	RP11-860B13.1	chr12	27779821	27781067	-	antisense	NOVEL	OTTHUMG00000169218.1	1247	679	2
ENSG00000087448.8	KLHL42	chr12	27780020	27803040	+	protein_coding	KNOWN	OTTHUMG00000169217.1	23021	7622	11
ENSG00000256512.1	RP11-860B13.3	chr12	27798641	27800708	-	antisense	NOVEL	OTTHUMG00000169219.1	2068	191	2
ENSG00000201612.1	RN7SKP15	chr12	27806082	27806390	-	misc_RNA	KNOWN	NA	309	309	1
ENSG00000274075.1	uc_338	chr12	27824207	27824382	-	misc_RNA	NOVEL	NA	176	176	1
ENSG00000256378.1	RP11-993B23.1	chr12	27935523	27935749	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000169220.1	227	227	1
ENSG00000087494.14	PTHLH	chr12	27958084	27972705	-	protein_coding	KNOWN	OTTHUMG00000169221.2	14622	3377	33
ENSG00000257042.1	RP11-993B23.3	chr12	27958517	27969813	+	antisense	NOVEL	OTTHUMG00000169222.1	11297	792	2
ENSG00000123106.9	CCDC91	chr12	28133249	28581511	+	protein_coding	KNOWN	OTTHUMG00000169141.2	448263	7535	163
ENSG00000247934.4	RP11-967K21.1	chr12	28163298	28190738	-	antisense	NOVEL	OTTHUMG00000169142.2	27441	2728	5
ENSG00000142655.11	PEX14	chr1	10472288	10630758	+	protein_coding	KNOWN	OTTHUMG00000001908.2	158471	2995	21
ENSG00000233473.2	RAD1P2	chr1	159081133	159081795	-	processed_pseudogene	KNOWN	OTTHUMG00000037180.2	663	663	1
ENSG00000255951.1	RP11-967K21.2	chr12	28164958	28165662	+	processed_pseudogene	KNOWN	OTTHUMG00000169143.1	705	554	2
ENSG00000278733.1	RP11-425D17.1	chr12	28185625	28186190	-	antisense	NOVEL	OTTHUMG00000187167.1	566	566	1
ENSG00000273989.1	RP11-425D17.2	chr12	28236227	28236828	+	sense_intronic	NOVEL	OTTHUMG00000187168.2	602	602	1
ENSG00000252237.1	RNU4-54P	chr12	28319335	28319463	-	snRNA	KNOWN	NA	129	129	1
ENSG00000202187.1	RNA5SP355	chr12	28505394	28505528	+	rRNA	KNOWN	NA	135	135	1
ENSG00000244712.1	RP11-874G11.1	chr12	28564678	28565141	-	processed_pseudogene	KNOWN	OTTHUMG00000157513.1	464	464	1
ENSG00000256513.1	RP11-977P2.1	chr12	28821975	28825831	-	lincRNA	NOVEL	OTTHUMG00000169144.1	3857	433	2
ENSG00000278687.1	RP11-31A23.1	chr12	28978584	28978685	+	processed_pseudogene	KNOWN	OTTHUMG00000187917.1	102	102	1
ENSG00000222481.1	AC012150.1	chr12	29120783	29120882	-	miRNA	NOVEL	NA	100	100	1
ENSG00000257258.1	RP11-946L16.1	chr12	29143196	29148675	-	lincRNA	NOVEL	OTTHUMG00000169319.1	5480	593	2
ENSG00000162706.11	CADM3	chr1	159171609	159203313	+	protein_coding	KNOWN	OTTHUMG00000037177.1	31705	3847	26
ENSG00000064763.9	FAR2	chr12	29149103	29340980	+	protein_coding	KNOWN	OTTHUMG00000169320.2	191878	5411	57
ENSG00000275278.1	RP11-946L16.2	chr12	29156448	29156991	-	antisense	NOVEL	OTTHUMG00000187169.1	544	544	1
ENSG00000275476.1	RP11-996F15.4	chr12	29277397	29277882	-	antisense	NOVEL	OTTHUMG00000187170.1	486	486	1
ENSG00000257176.2	RP11-996F15.2	chr12	29280418	29317848	-	antisense	NOVEL	OTTHUMG00000169321.2	37431	2813	9
ENSG00000274315.1	RP11-996F15.5	chr12	29331434	29331936	-	antisense	NOVEL	OTTHUMG00000187171.1	503	503	1
ENSG00000273680.1	RP11-996F15.6	chr12	29332733	29333383	-	antisense	NOVEL	OTTHUMG00000187173.1	651	651	1
ENSG00000087502.16	ERGIC2	chr12	29337352	29381189	-	protein_coding	KNOWN	OTTHUMG00000169322.1	43838	5826	90
ENSG00000257599.1	OVCH1-AS1	chr12	29389294	29487488	+	antisense	KNOWN	OTTHUMG00000169323.1	98195	1841	7
ENSG00000187950.7	OVCH1	chr12	29412474	29497686	-	protein_coding	KNOWN	OTTHUMG00000167741.2	85213	3958	36
ENSG00000133687.14	TMTC1	chr12	29500840	29784759	-	protein_coding	KNOWN	OTTHUMG00000169324.1	283920	14636	117
ENSG00000222552.1	RNA5SP60	chr1	159178473	159178559	+	rRNA	KNOWN	NA	87	87	1
ENSG00000257456.1	RP11-310I24.1	chr12	29519731	29529974	+	antisense	NOVEL	OTTHUMG00000169325.1	10244	349	3
ENSG00000242986.2	RP11-1110J8.1	chr12	29658376	29658798	-	processed_pseudogene	KNOWN	OTTHUMG00000157515.2	423	423	1
ENSG00000276431.1	RP11-776A13.4	chr12	30169881	30170091	-	processed_pseudogene	KNOWN	OTTHUMG00000187916.1	211	211	1
ENSG00000257262.1	RP11-776A13.1	chr12	30200983	30217916	+	lincRNA	NOVEL	OTTHUMG00000169331.1	16934	571	3
ENSG00000257756.4	RP11-776A13.3	chr12	30230779	30296707	-	lincRNA	NOVEL	OTTHUMG00000169332.1	65929	1062	11
ENSG00000251781.1	RNA5SP356	chr12	30306431	30306524	-	rRNA	KNOWN	NA	94	94	1
ENSG00000257932.1	RP11-155I9.1	chr12	30320834	30321617	+	lincRNA	NOVEL	OTTHUMG00000169333.1	784	562	2
ENSG00000258202.1	RP11-776A13.2	chr12	30454919	30492302	+	unprocessed_pseudogene	KNOWN	OTTHUMG00000169334.1	37384	419	3
ENSG00000133704.8	IPO8	chr12	30628988	30695986	-	protein_coding	KNOWN	OTTHUMG00000169172.3	66999	6926	76
ENSG00000110888.16	CAPRIN2	chr12	30709552	30754951	-	protein_coding	KNOWN	OTTHUMG00000169185.6	45400	8392	178
ENSG00000225670.4	CADM3-AS1	chr1	159194325	159207973	-	antisense	NOVEL	OTTHUMG00000037178.4	13649	5208	6
ENSG00000246331.2	RP11-77I22.2	chr12	30755074	30780739	+	lincRNA	NOVEL	OTTHUMG00000169308.1	25666	1552	2
ENSG00000235884.3	LINC00941	chr12	30795681	30802711	+	lincRNA	NOVEL	OTTHUMG00000169309.1	7031	2218	9
ENSG00000258118.1	RP11-77I22.4	chr12	30861921	30862179	+	processed_pseudogene	KNOWN	OTTHUMG00000169310.1	259	259	1
ENSG00000110900.13	TSPAN11	chr12	30926428	30996599	+	protein_coding	KNOWN	OTTHUMG00000168484.1	70172	7113	25
ENSG00000226472.6	RP11-551L14.4	chr12	30978308	31006010	-	antisense	NOVEL	OTTHUMG00000168485.4	27703	1975	20
ENSG00000256984.1	RP11-551L14.6	chr12	31012503	31015667	+	lincRNA	NOVEL	OTTHUMG00000168486.1	3165	348	2
ENSG00000245614.3	DDX11-AS1	chr12	31020763	31073847	-	antisense	NOVEL	OTTHUMG00000168487.3	53085	2581	7
ENSG00000013573.15	DDX11	chr12	31073845	31104791	+	protein_coding	KNOWN	OTTHUMG00000168435.5	30947	8374	315
ENSG00000212533.1	SNORA75	chr12	31076867	31077016	-	snoRNA	NOVEL	NA	150	150	1
ENSG00000270926.1	RP11-551L14.7	chr12	31105105	31106830	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000184735.1	1726	675	6
ENSG00000213088.8	ACKR1	chr1	159203307	159206500	+	protein_coding	KNOWN	OTTHUMG00000037182.2	3194	2106	8
ENSG00000177359.16	RP11-551L14.1	chr12	31111652	31206154	-	transcribed_unprocessed_pseudogene	KNOWN	OTTHUMG00000165051.2	94503	5460	52
ENSG00000270766.1	RP11-627K11.5	chr12	31244440	31244685	+	processed_pseudogene	KNOWN	OTTHUMG00000184765.1	246	246	1
ENSG00000243517.1	RP11-627K11.1	chr12	31251992	31252597	-	processed_pseudogene	KNOWN	OTTHUMG00000157517.1	606	606	1
ENSG00000270395.1	MREGP1	chr12	31254361	31254445	-	processed_pseudogene	KNOWN	OTTHUMG00000184737.1	85	85	1
ENSG00000275097.1	RP11-627K11.6	chr12	31280422	31280895	-	3prime_overlapping_ncrna	NOVEL	OTTHUMG00000187191.1	474	474	1
ENSG00000139146.12	FAM60A	chr12	31280584	31327058	-	protein_coding	KNOWN	OTTHUMG00000168586.1	46475	5748	43
ENSG00000256176.1	RP11-627K11.3	chr12	31311617	31312029	+	processed_pseudogene	KNOWN	OTTHUMG00000168587.1	413	316	2
ENSG00000177340.5	FLJ13224	chr12	31324316	31325829	+	antisense	NOVEL	OTTHUMG00000187470.1	1514	1514	1
ENSG00000256232.1	RP11-771K4.1	chr12	31363481	31369301	-	lincRNA	NOVEL	OTTHUMG00000169033.1	5821	868	2
ENSG00000170456.13	DENND5B	chr12	31382223	31591097	-	protein_coding	KNOWN	OTTHUMG00000169034.1	208875	11310	88
ENSG00000215846.6	MPTX1	chr1	159276503	159277111	+	processed_pseudogene	KNOWN	OTTHUMG00000037179.1	609	609	1
ENSG00000200388.1	RNU6-618P	chr12	31396390	31396501	+	snRNA	KNOWN	NA	112	112	1
ENSG00000275769.1	RP11-771K4.3	chr12	31443792	31444208	-	sense_intronic	NOVEL	OTTHUMG00000187200.1	417	417	1
ENSG00000203437.3	RP11-820K3.3	chr12	31465062	31465842	+	processed_pseudogene	KNOWN	OTTHUMG00000169035.1	781	781	1
ENSG00000256159.1	RP11-820K3.4	chr12	31477506	31477987	+	processed_pseudogene	KNOWN	OTTHUMG00000169036.1	482	482	1
ENSG00000201228.1	Y_RNA	chr12	31506303	31506404	-	misc_RNA	NOVEL	NA	102	102	1
ENSG00000225349.2	RP11-820K3.2	chr12	31534715	31535247	-	processed_pseudogene	KNOWN	OTTHUMG00000169037.1	533	533	1
ENSG00000255867.1	DENND5B-AS1	chr12	31589923	31615666	+	antisense	NOVEL	OTTHUMG00000169083.1	25744	1308	6
ENSG00000252390.1	RNU5F-4P	chr12	31594093	31594206	-	snRNA	KNOWN	NA	114	114	1
ENSG00000231788.4	RPL31P50	chr12	31597114	31597409	-	processed_pseudogene	KNOWN	OTTHUMG00000157525.2	296	296	1
ENSG00000233381.3	AK4P3	chr12	31615771	31616439	-	processed_pseudogene	KNOWN	OTTHUMG00000169084.1	669	669	1
ENSG00000248642.1	OR10J2P	chr1	159279041	159280001	-	unprocessed_pseudogene	KNOWN	OTTHUMG00000037175.1	961	961	1
ENSG00000139160.12	METTL20	chr12	31647160	31673114	+	protein_coding	KNOWN	OTTHUMG00000169085.1	25955	6868	21
ENSG00000151743.9	AMN1	chr12	31671137	31729174	-	protein_coding	KNOWN	OTTHUMG00000169192.2	58038	3195	73
ENSG00000266482.1	AC023157.1	chr12	31713750	31713848	+	miRNA	NOVEL	NA	99	99	1
ENSG00000276058.1	STMN1P1	chr12	31715342	31715781	-	processed_pseudogene	KNOWN	OTTHUMG00000186659.1	440	440	1
ENSG00000276900.1	RP11-467L13.7	chr12	31729117	31731204	+	antisense	NOVEL	OTTHUMG00000187205.1	2088	2088	1
ENSG00000256843.1	RP11-467L13.4	chr12	31748100	31748240	-	processed_pseudogene	KNOWN	OTTHUMG00000169237.2	141	141	1
ENSG00000223722.3	RP11-467L13.5	chr12	31754720	31755121	+	processed_pseudogene	KNOWN	OTTHUMG00000169238.1	402	402	1
ENSG00000188375.4	H3F3C	chr12	31791185	31792241	-	protein_coding	KNOWN	OTTHUMG00000157811.1	1057	1057	1
ENSG00000252421.1	RNU6-1069P	chr12	31802958	31803090	-	snRNA	KNOWN	NA	133	133	1
ENSG00000252204.1	SNORA25	chr12	31811088	31811190	+	snoRNA	NOVEL	NA	103	103	1
ENSG00000179639.9	FCER1A	chr1	159289714	159308224	+	protein_coding	KNOWN	OTTHUMG00000037176.2	18511	1165	11
ENSG00000256372.1	RP11-428G5.4	chr12	31853021	31853407	-	processed_pseudogene	KNOWN	OTTHUMG00000169239.1	387	387	1
ENSG00000255760.1	RP11-428G5.5	chr12	31877079	31887203	-	lincRNA	NOVEL	OTTHUMG00000169240.1	10125	852	2
ENSG00000256465.1	RP11-428G5.6	chr12	31893370	31893702	+	processed_pseudogene	KNOWN	OTTHUMG00000169241.1	333	333	1
ENSG00000244436.2	RP11-428G5.1	chr12	31897820	31898123	+	processed_pseudogene	KNOWN	OTTHUMG00000157527.2	304	304	1
ENSG00000252584.1	AC023050.1	chr12	31915636	31915707	-	miRNA	NOVEL	NA	72	72	1
ENSG00000242314.1	RP11-428G5.2	chr12	31948334	31948827	+	processed_pseudogene	KNOWN	OTTHUMG00000157529.1	494	494	1
ENSG00000256987.1	RP11-428G5.7	chr12	31953889	31955268	+	processed_pseudogene	KNOWN	OTTHUMG00000169242.1	1380	1380	1
ENSG00000174718.10	KIAA1551	chr12	31959370	31993107	+	protein_coding	KNOWN	OTTHUMG00000128501.3	33738	6646	29
ENSG00000276136.1	RP11-50I19.2	chr12	32000375	32001222	+	lincRNA	NOVEL	OTTHUMG00000187207.1	848	848	1
ENSG00000257094.1	RP11-50I19.1	chr12	32007127	32007435	+	processed_pseudogene	KNOWN	OTTHUMG00000169292.1	309	309	1
ENSG00000196266.4	OR10J3	chr1	159313670	159314659	-	protein_coding	KNOWN	OTTHUMG00000037233.1	990	990	1
ENSG00000257852.1	RP11-843B15.1	chr12	32072734	32072880	+	processed_pseudogene	KNOWN	OTTHUMG00000169305.1	147	147	1
ENSG00000271357.1	RP11-843B15.3	chr12	32100485	32100735	-	processed_pseudogene	KNOWN	OTTHUMG00000184740.1	251	251	1
ENSG00000257530.1	RP11-843B15.2	chr12	32104117	32107528	-	antisense	NOVEL	OTTHUMG00000169306.1	3412	407	3
ENSG00000151746.12	BICD1	chr12	32106835	32383633	+	protein_coding	KNOWN	OTTHUMG00000169307.5	276799	12868	42
ENSG00000277342.1	RP11-843B15.4	chr12	32109076	32109602	+	sense_intronic	NOVEL	OTTHUMG00000187209.1	527	527	1
ENSG00000258134.1	RP11-956A19.1	chr12	32227410	32228154	-	processed_pseudogene	KNOWN	OTTHUMG00000169405.1	745	745	1
ENSG00000274964.1	RP11-817I4.1	chr12	32339368	32340724	+	sense_intronic	NOVEL	OTTHUMG00000187236.2	1357	1357	1
ENSG00000276115.1	RP11-817I4.2	chr12	32352349	32354144	+	sense_intronic	NOVEL	OTTHUMG00000187242.2	1796	1796	1
ENSG00000207176.1	Y_RNA	chr12	32396050	32396147	-	misc_RNA	NOVEL	NA	98	98	1
ENSG00000139132.13	FGD4	chr12	32399529	32646050	+	protein_coding	KNOWN	OTTHUMG00000137374.5	246522	10629	181
ENSG00000228560.1	RP11-550P17.5	chr1	159346166	159469068	-	antisense	NOVEL	OTTHUMG00000037230.1	122903	1063	4
ENSG00000253063.1	RNU6-494P	chr12	32477382	32477471	-	snRNA	KNOWN	NA	90	90	1
ENSG00000087470.16	DNM1L	chr12	32679200	32745650	+	protein_coding	KNOWN	OTTHUMG00000169451.1	66451	7282	287
